(20,)
[ 2  8  8  3  3 -1 -1  2  0  0  0  0  0  0  0  0  0  0  0  0]
source,t,order,variable,value
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.560000000000003, position, x, 38.92191689835617
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.560000000000003, velocity, x, 24.728375115077466
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.560000000000003, acceleration, x, 10.413380641337486
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.580000000000004, position, x, 39.41856998880964
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.580000000000004, velocity, x, 24.937079531449196
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.580000000000004, acceleration, x, 10.457060995835429
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.600000000000003, position, x, 39.919405903661406
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.600000000000003, velocity, x, 25.14665755491088
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.600000000000003, acceleration, x, 10.50074135033337
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.620000000000004, position, x, 40.42444211505334
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.620000000000004, velocity, x, 25.35710918546253
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.620000000000004, acceleration, x, 10.544421704831315
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.640000000000003, position, x, 40.933696095127175
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.640000000000003, velocity, x, 25.568434423104136
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.640000000000003, acceleration, x, 10.588102059329255
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.660000000000004, position, x, 41.44718531602477
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.660000000000004, velocity, x, 25.780633267835704
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.660000000000004, acceleration, x, 10.6317824138272
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.680000000000003, position, x, 41.96492724988787
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.680000000000003, velocity, x, 25.99370571965722
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.680000000000003, acceleration, x, 10.67546276832514
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.700000000000004, position, x, 42.48693936885833
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.700000000000004, velocity, x, 26.207651778568707
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.700000000000004, acceleration, x, 10.719143122823084
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.720000000000003, position, x, 43.01323914507789
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.720000000000003, velocity, x, 26.422471444570142
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.720000000000003, acceleration, x, 10.762823477321026
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.740000000000004, position, x, 43.543844050688406
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.740000000000004, velocity, x, 26.63816471766155
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.740000000000004, acceleration, x, 10.806503831818969
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.760000000000003, position, x, 44.078771557831615
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.760000000000003, velocity, x, 26.854731597842903
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.760000000000003, acceleration, x, 10.85018418631691
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.780000000000004, position, x, 44.61803913864939
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.780000000000004, velocity, x, 27.07217208511423
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.780000000000004, acceleration, x, 10.893864540814855
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.800000000000003, position, x, 45.16166426528345
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.800000000000003, velocity, x, 27.290486179475497
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.800000000000003, acceleration, x, 10.937544895312795
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.820000000000003, position, x, 45.70966440987565
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.820000000000003, velocity, x, 27.509673880926726
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.820000000000003, acceleration, x, 10.981225249810738
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.840000000000003, position, x, 46.26205704456779
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.840000000000003, velocity, x, 27.729735189467927
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.840000000000003, acceleration, x, 11.024905604308682
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.860000000000004, position, x, 46.81885964150165
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.860000000000004, velocity, x, 27.950670105099086
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.860000000000004, acceleration, x, 11.068585958806624
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.8800000000000034, position, x, 47.380089672819025
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.8800000000000034, velocity, x, 28.172478627820198
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.8800000000000034, acceleration, x, 11.112266313304566
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.900000000000003, position, x, 47.945764610661705
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.900000000000003, velocity, x, 28.39516075763126
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.900000000000003, acceleration, x, 11.155946667802509
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9200000000000035, position, x, 48.51590192717154
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9200000000000035, velocity, x, 28.618716494532293
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9200000000000035, acceleration, x, 11.19962702230045
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.940000000000004, position, x, 49.09051909449029
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.940000000000004, velocity, x, 28.84314583852329
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.940000000000004, acceleration, x, 11.243307376798395
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9600000000000035, position, x, 49.66963358475974
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9600000000000035, velocity, x, 29.06844878960423
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.9600000000000035, acceleration, x, 11.286987731296337
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.980000000000003, position, x, 50.2532628701217
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.980000000000003, velocity, x, 29.29462534777513
1d_trajectories/cubic_zero_derivative_spline_example.json, 4.980000000000003, acceleration, x, 11.330668085794278
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.0000000000000036, position, x, 50.84142442271801
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.0000000000000036, velocity, x, 29.521675513036
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.0000000000000036, acceleration, x, 11.374348440292222
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.020000000000004, position, x, 51.43413571469044
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.020000000000004, velocity, x, 29.749599285386832
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.020000000000004, acceleration, x, 11.418028794790166
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.040000000000004, position, x, 52.03141421818075
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.040000000000004, velocity, x, 29.97839666482761
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.040000000000004, acceleration, x, 11.461709149288106
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.060000000000003, position, x, 52.63327740533079
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.060000000000003, velocity, x, 30.208067651358345
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.060000000000003, acceleration, x, 11.505389503786049
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.080000000000004, position, x, 53.23974274828235
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.080000000000004, velocity, x, 30.43861224497905
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.080000000000004, acceleration, x, 11.54906985828399
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.100000000000004, position, x, 53.85082771917724
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.100000000000004, velocity, x, 30.670030445689715
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.100000000000004, acceleration, x, 11.592750212781935
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.120000000000004, position, x, 54.4665497901572
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.120000000000004, velocity, x, 30.90232225349033
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.120000000000004, acceleration, x, 11.636430567279877
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.140000000000003, position, x, 55.086926433364084
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.140000000000003, velocity, x, 31.135487668380904
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.140000000000003, acceleration, x, 11.680110921777818
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.160000000000004, position, x, 55.71197512093971
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.160000000000004, velocity, x, 31.36952669036144
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.160000000000004, acceleration, x, 11.723791276275762
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.180000000000004, position, x, 56.34171332502584
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.180000000000004, velocity, x, 31.60443931943194
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.180000000000004, acceleration, x, 11.767471630773706
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.200000000000004, position, x, 56.97615851776426
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.200000000000004, velocity, x, 31.84022555559239
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.200000000000004, acceleration, x, 11.811151985271646
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.220000000000003, position, x, 57.615328171296774
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.220000000000003, velocity, x, 32.0768853988428
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.220000000000003, acceleration, x, 11.854832339769589
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.240000000000004, position, x, 58.25923975776524
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.240000000000004, velocity, x, 32.31441884918318
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.240000000000004, acceleration, x, 11.898512694267533
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.260000000000004, position, x, 58.9079107493114
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.260000000000004, velocity, x, 32.552825906613506
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.260000000000004, acceleration, x, 11.942193048765475
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.280000000000004, position, x, 59.56135861807705
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.280000000000004, velocity, x, 32.7921065711338
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.280000000000004, acceleration, x, 11.985873403263417
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.300000000000003, position, x, 60.219600836203995
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.300000000000003, velocity, x, 33.03226084274404
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.300000000000003, acceleration, x, 12.02955375776136
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.320000000000004, position, x, 60.88265487583407
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.320000000000004, velocity, x, 33.273288721444246
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.320000000000004, acceleration, x, 12.073234112259302
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.340000000000004, position, x, 61.550538209109064
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.340000000000004, velocity, x, 33.51519020723442
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.340000000000004, acceleration, x, 12.116914466757246
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.360000000000004, position, x, 62.223268308170724
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.360000000000004, velocity, x, 33.757965300114535
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.360000000000004, acceleration, x, 12.160594821255188
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.3800000000000034, position, x, 62.90086264516088
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.3800000000000034, velocity, x, 34.001614000084615
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.3800000000000034, acceleration, x, 12.204275175753128
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.400000000000004, position, x, 63.58333869222137
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.400000000000004, velocity, x, 34.24613630714467
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.400000000000004, acceleration, x, 12.247955530251073
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.420000000000004, position, x, 64.27071392149396
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.420000000000004, velocity, x, 34.49153222129467
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.420000000000004, acceleration, x, 12.291635884749017
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.440000000000004, position, x, 64.96300580512043
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.440000000000004, velocity, x, 34.73780174253463
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.440000000000004, acceleration, x, 12.335316239246957
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.4600000000000035, position, x, 65.66023181524258
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.4600000000000035, velocity, x, 34.98494487086454
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.4600000000000035, acceleration, x, 12.3789965937449
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.480000000000004, position, x, 66.36240942400228
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.480000000000004, velocity, x, 35.23296160628443
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.480000000000004, acceleration, x, 12.422676948242843
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.500000000000004, position, x, 67.06955610354126
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.500000000000004, velocity, x, 35.481851948794265
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.500000000000004, acceleration, x, 12.466357302740786
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.520000000000004, position, x, 67.78168932600131
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.520000000000004, velocity, x, 35.731615898394054
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.520000000000004, acceleration, x, 12.510037657238728
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.540000000000004, position, x, 68.49882656352426
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.540000000000004, velocity, x, 35.9822534550838
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.540000000000004, acceleration, x, 12.553718011736668
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.560000000000004, position, x, 69.22098528825192
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.560000000000004, velocity, x, 36.23376461886352
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.560000000000004, acceleration, x, 12.597398366234613
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.5800000000000045, position, x, 69.9481829723261
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.5800000000000045, velocity, x, 36.4861493897332
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.5800000000000045, acceleration, x, 12.641078720732557
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.600000000000004, position, x, 70.68043708788852
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.600000000000004, velocity, x, 36.73940776769282
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.600000000000004, acceleration, x, 12.684759075230497
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.620000000000004, position, x, 71.41776510708105
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.620000000000004, velocity, x, 36.99353975274241
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.620000000000004, acceleration, x, 12.72843942972844
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.640000000000004, position, x, 72.16018450204548
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.640000000000004, velocity, x, 37.24854534488196
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.640000000000004, acceleration, x, 12.772119784226383
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.660000000000005, position, x, 72.90771274492363
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.660000000000005, velocity, x, 37.50442454411148
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.660000000000005, acceleration, x, 12.815800138724326
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.680000000000004, position, x, 73.66036730785721
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.680000000000004, velocity, x, 37.761177350430934
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.680000000000004, acceleration, x, 12.859480493222268
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.700000000000004, position, x, 74.41816566298809
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.700000000000004, velocity, x, 38.01880376384036
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.700000000000004, acceleration, x, 12.90316084772021
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.720000000000004, position, x, 75.1811252824581
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.720000000000004, velocity, x, 38.27730378433974
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.720000000000004, acceleration, x, 12.946841202218152
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.740000000000005, position, x, 75.94926363840898
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.740000000000005, velocity, x, 38.53667741192909
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.740000000000005, acceleration, x, 12.990521556716097
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.760000000000004, position, x, 76.72259820298252
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.760000000000004, velocity, x, 38.79692464660839
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.760000000000004, acceleration, x, 13.034201911214039
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.780000000000004, position, x, 77.50114644832057
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.780000000000004, velocity, x, 39.058045488377644
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.780000000000004, acceleration, x, 13.07788226571198
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.800000000000004, position, x, 78.2849258465649
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.800000000000004, velocity, x, 39.32003993723687
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.800000000000004, acceleration, x, 13.121562620209923
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.820000000000005, position, x, 79.07395386985735
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.820000000000005, velocity, x, 39.582907993186055
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.820000000000005, acceleration, x, 13.165242974707867
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.840000000000004, position, x, 79.86824799033961
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.840000000000004, velocity, x, 39.84664965622519
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.840000000000004, acceleration, x, 13.208923329205808
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.860000000000004, position, x, 80.66782568015357
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.860000000000004, velocity, x, 40.11126492635427
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.860000000000004, acceleration, x, 13.25260368370375
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.880000000000004, position, x, 81.47270441144106
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.880000000000004, velocity, x, 40.37675380357334
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.880000000000004, acceleration, x, 13.296284038201694
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.900000000000005, position, x, 82.28290165634382
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.900000000000005, velocity, x, 40.64311628788236
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.900000000000005, acceleration, x, 13.339964392699637
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.920000000000004, position, x, 83.09843488700362
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.920000000000004, velocity, x, 40.91035237928133
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.920000000000004, acceleration, x, 13.383644747197579
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.940000000000004, position, x, 83.9193215755623
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.940000000000004, velocity, x, 41.17846207777025
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.940000000000004, acceleration, x, 13.42732510169552
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.960000000000004, position, x, 84.74557919416169
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.960000000000004, velocity, x, 41.44744538334914
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.960000000000004, acceleration, x, 13.471005456193463
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.980000000000005, position, x, 85.57722521494357
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.980000000000005, velocity, x, 41.717302296018
1d_trajectories/cubic_zero_derivative_spline_example.json, 5.980000000000005, acceleration, x, 13.514685810691407
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.000000000000004, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.000000000000004, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.000000000000004, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.020000000000004, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.020000000000004, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.020000000000004, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0400000000000045, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0400000000000045, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0400000000000045, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.060000000000005, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.060000000000005, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.060000000000005, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0800000000000045, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0800000000000045, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.0800000000000045, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.100000000000004, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.100000000000004, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.100000000000004, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.1200000000000045, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.1200000000000045, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.1200000000000045, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.140000000000005, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.140000000000005, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.140000000000005, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.160000000000005, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.160000000000005, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.160000000000005, acceleration, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.180000000000004, position, x, 2
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.180000000000004, velocity, x, 0
1d_trajectories/cubic_zero_derivative_spline_example.json, 6.180000000000004, acceleration, x, 0
